vehicle_id,vin,policy_id,make,model,year,color,license_plate
VEH_POL_CLM_LEG_324_0,862PRJRF8YMPE645W,POL_CLM_LEG_324_0,Toyota,Corolla,2011,DimGray,gi2034
VEH_POL_CLM_LEG_325_0,JH5PVLZP3RJBTHXBR,POL_CLM_LEG_325_0,Honda,Accord,2014,Moccasin,Oe9373
VEH_POL_CLM_LEG_325_1,GX8XLWA03C072VYUM,POL_CLM_LEG_325_1,Honda,Civic,2018,BlueViolet,Or5764
VEH_POL_CLM_LEG_326_0,U5H37LH18BA8DPTFK,POL_CLM_LEG_326_0,Honda,Civic,2023,Olive,kt4434
VEH_POL_CLM_LEG_327_0,JE2YE1JCC02PA4WF1,POL_CLM_LEG_327_0,Honda,Civic,2010,PapayaWhip,Sl2465
VEH_POL_CLM_LEG_328_0,WLLTAKGJYSKD8VS6U,POL_CLM_LEG_328_0,Chevrolet,Equinox,2023,Blue,gz5514
VEH_POL_CLM_LEG_329_0,91820RWA2RSDLEXCV,POL_CLM_LEG_329_0,Honda,Pilot,2010,Peru,An3863
VEH_POL_CLM_LEG_330_0,JEXS0VH2JLMELVPAZ,POL_CLM_LEG_330_0,Honda,Pilot,2019,HotPink,Rw597
VEH_POL_CLM_LEG_331_0,T8HSSV117RCEAUEG5,POL_CLM_LEG_331_0,Nissan,Pathfinder,2018,Turquoise,js3090
VEH_POL_CLM_LEG_332_0,PF3T1VPKRK7ZUXNYE,POL_CLM_LEG_332_0,Toyota,Camry,2024,DarkSeaGreen,yi5292
VEH_POL_CLM_LEG_333_0,X0UJS7705EU4APEC9,POL_CLM_LEG_333_0,Nissan,Rogue,2022,LawnGreen,RI1496
VEH_POL_CLM_LEG_334_0,ZULCSFMVHX7K45WLX,POL_CLM_LEG_334_0,Ford,Escape,2013,LightSalmon,ap879
VEH_POL_CLM_LEG_335_0,UYCF1KJD3W2L2WK35,POL_CLM_LEG_335_0,Chevrolet,Malibu,2018,Snow,uu9753
VEH_POL_CLM_LEG_336_0,AHH7XESAC9E3RSK2H,POL_CLM_LEG_336_0,Chevrolet,Equinox,2012,Violet,se4483
VEH_POL_CLM_LEG_337_0,NSLUU6488404VT3ZV,POL_CLM_LEG_337_0,Chevrolet,Tahoe,2022,DimGray,dj4638
VEH_POL_CLM_LEG_338_0,ANSZ1HV98NF1ARUAL,POL_CLM_LEG_338_0,Chevrolet,Malibu,2012,Wheat,tm5677
VEH_POL_CLM_LEG_339_0,J7XBKSBZJX94579XT,POL_CLM_LEG_339_0,Toyota,RAV4,2024,BurlyWood,Fr6046
VEH_POL_CLM_LEG_340_0,NX00F5C4DR0L5K5Y1,POL_CLM_LEG_340_0,Chevrolet,Silverado,2010,Aquamarine,WV9834
VEH_POL_CLM_LEG_341_0,06W8U8P4ZC4T1CRKG,POL_CLM_LEG_341_0,Ford,Explorer,2024,HotPink,Vp3016
VEH_POL_CLM_LEG_342_0,X48LVDS4C7C7GCLXA,POL_CLM_LEG_342_0,Nissan,Pathfinder,2012,Thistle,dL9257
VEH_POL_CLM_LEG_343_0,YS58LZ8511LNKKVP4,POL_CLM_LEG_343_0,Honda,Accord,2013,SeaGreen,bi4341
VEH_POL_CLM_LEG_344_0,9JRDMM2U4ZF8WFV9R,POL_CLM_LEG_344_0,Ford,Escape,2012,LightPink,at3313
VEH_POL_CLM_LEG_345_0,0T43C2JSBDYGEWNNW,POL_CLM_LEG_345_0,Ford,Escape,2015,DarkCyan,bN197
VEH_POL_CLM_LEG_346_0,DM6FSM6GMFV1RXWZ1,POL_CLM_LEG_346_0,Toyota,RAV4,2021,SeaGreen,Eg9130
VEH_POL_CLM_LEG_347_0,0WSPB7H77DRJWWFFK,POL_CLM_LEG_347_0,Chevrolet,Equinox,2014,ForestGreen,pR5382
VEH_POL_CLM_LEG_348_0,1EL89L23SFAE6KCHG,POL_CLM_LEG_348_0,Nissan,Rogue,2019,LawnGreen,iW8011
VEH_POL_CLM_LEG_349_0,Z4NSMSZ07Z402DE2E,POL_CLM_LEG_349_0,Toyota,Corolla,2012,Sienna,OP3614
VEH_POL_CLM_LEG_350_0,Z5WUMZ9A6FHMTAWPC,POL_CLM_LEG_350_0,Ford,Explorer,2023,SlateGray,Bw5622
VEH_POL_CLM_LEG_351_0,GGRMYRKN4B8PFZ4SC,POL_CLM_LEG_351_0,Honda,Civic,2017,LightCyan,Cz1062
VEH_POL_CLM_LEG_352_0,3FETZAYZPBR1D36T2,POL_CLM_LEG_352_0,Toyota,Highlander,2022,Purple,iC5848
VEH_POL_CLM_LEG_353_0,29UNZEM7WG31SBKET,POL_CLM_LEG_353_0,Ford,Explorer,2011,Sienna,ov5250
VEH_POL_CLM_LEG_354_0,WNRZ2AJKPRKBD1UPF,POL_CLM_LEG_354_0,Ford,F-150,2024,Magenta,Jg4720
VEH_POL_CLM_LEG_355_0,0XRK9ZJ441USCNE9Y,POL_CLM_LEG_355_0,Nissan,Altima,2012,SeaGreen,gl6383
VEH_POL_CLM_LEG_356_0,9C71PA8JY64RDGJLT,POL_CLM_LEG_356_0,Toyota,Highlander,2018,PaleTurquoise,Bg5563
VEH_POL_CLM_LEG_357_0,VH7KZGTBPFKAG2YKS,POL_CLM_LEG_357_0,Honda,Accord,2015,LightBlue,Ln9455
VEH_POL_CLM_LEG_358_0,H0HX1XSPWUSVML4F5,POL_CLM_LEG_358_0,Ford,F-150,2013,DarkSalmon,Mr2936
VEH_POL_CLM_LEG_359_0,0ZJB58XVMG9NKLZAX,POL_CLM_LEG_359_0,Chevrolet,Equinox,2018,SandyBrown,Td2274
VEH_POL_CLM_LEG_360_0,R9A9VTH7EX5DH9VFF,POL_CLM_LEG_360_0,Honda,CR-V,2019,CornflowerBlue,wd1609
VEH_POL_CLM_LEG_361_0,1PWLMD682LUN5TS4R,POL_CLM_LEG_361_0,Chevrolet,Tahoe,2015,HoneyDew,qo4088
VEH_POL_CLM_LEG_362_0,A42YZDWPPGAHXTCVP,POL_CLM_LEG_362_0,Honda,Pilot,2014,BurlyWood,Bk7742
VEH_POL_CLM_LEG_363_0,JVSDN16YV55FN5F77,POL_CLM_LEG_363_0,Toyota,RAV4,2019,Yellow,NP5415
VEH_POL_CLM_LEG_364_0,CBWSZRHFSY3456J0C,POL_CLM_LEG_364_0,Ford,Escape,2014,Tan,ls7314
VEH_POL_CLM_LEG_365_0,USN286U0X90R4B340,POL_CLM_LEG_365_0,Toyota,Highlander,2023,Sienna,mn9256
VEH_POL_CLM_LEG_366_0,0TYREEJ41DFPM73GD,POL_CLM_LEG_366_0,Toyota,RAV4,2016,CornflowerBlue,iM9890
VEH_POL_CLM_LEG_367_0,011MZLRJKBEUA6V0L,POL_CLM_LEG_367_0,Toyota,Highlander,2024,Brown,oC1833
VEH_POL_CLM_LEG_368_0,0ZF3EX5JH5WEANT5U,POL_CLM_LEG_368_0,Honda,CR-V,2017,DarkOliveGreen,jC5679
VEH_POL_CLM_LEG_368_1,YWTUN7Y5SSNZCHGEX,POL_CLM_LEG_368_1,Chevrolet,Equinox,2015,LemonChiffon,KS5941
VEH_POL_CLM_LEG_369_0,TVYA14261MBX8TJ84,POL_CLM_LEG_369_0,Toyota,Corolla,2015,Maroon,DQ1434
VEH_POL_CLM_LEG_370_0,BVJJ1ZYJZSBXVDG4C,POL_CLM_LEG_370_0,Nissan,Altima,2022,LightSlateGray,Zl1380
VEH_POL_CLM_LEG_371_0,GJ2SD6B3CSRSDWWKA,POL_CLM_LEG_371_0,Honda,CR-V,2010,DarkCyan,AR3063
VEH_POL_CLM_LEG_371_1,62G3XSA1WTFTT8K5J,POL_CLM_LEG_371_1,Chevrolet,Silverado,2021,Fuchsia,cT6415
VEH_POL_CLM_LEG_372_0,R98TL9SFCRL7RYUG2,POL_CLM_LEG_372_0,Ford,Explorer,2020,MediumOrchid,Mf751
VEH_POL_CLM_LEG_373_0,TLUDKXVFF225XF89Y,POL_CLM_LEG_373_0,Honda,Civic,2014,AliceBlue,Tr4119
VEH_POL_CLM_LEG_374_0,7S5LEMM1RRNP2P8M3,POL_CLM_LEG_374_0,Chevrolet,Malibu,2013,Gold,zq3532
VEH_POL_CLM_LEG_375_0,4GYJ4ARNV13XRKCF0,POL_CLM_LEG_375_0,Chevrolet,Malibu,2010,OrangeRed,rs4112
VEH_POL_CLM_LEG_376_0,2N80J9WBBMURKS6C9,POL_CLM_LEG_376_0,Nissan,Pathfinder,2010,HoneyDew,kV9231
VEH_POL_CLM_LEG_377_0,EKGCJV2JUKA2C20L5,POL_CLM_LEG_377_0,Chevrolet,Equinox,2023,PeachPuff,Lf4143
VEH_POL_CLM_LEG_378_0,LHMG9JW7EYR334B9N,POL_CLM_LEG_378_0,Chevrolet,Equinox,2012,DarkViolet,kS122
VEH_POL_CLM_LEG_379_0,85LUKMCCDVDFT5VSY,POL_CLM_LEG_379_0,Nissan,Pathfinder,2010,Chartreuse,DO2461
VEH_POL_CLM_LEG_379_1,Z3S69FLFVR2186PKX,POL_CLM_LEG_379_1,Honda,Accord,2022,FireBrick,Cz8195
VEH_POL_CLM_LEG_380_0,HRJHZLSY2VM65F2GF,POL_CLM_LEG_380_0,Chevrolet,Silverado,2010,LawnGreen,uk7566
VEH_POL_CLM_LEG_381_0,EMC57YGF9H72A58E8,POL_CLM_LEG_381_0,Toyota,Camry,2022,Teal,dO8311
VEH_POL_CLM_LEG_382_0,11NRPGN3DF70E1DTW,POL_CLM_LEG_382_0,Toyota,Highlander,2023,RosyBrown,Iu7903
VEH_POL_CLM_LEG_383_0,GCTST8ANP8DMLC8YH,POL_CLM_LEG_383_0,Ford,Mustang,2013,DarkMagenta,dM3576
VEH_POL_CLM_LEG_384_0,S8KYLEJVEFZ2C35YN,POL_CLM_LEG_384_0,Toyota,Highlander,2024,Gold,IW6097
VEH_POL_CLM_LEG_385_0,F7813F6DFTLX6JL2L,POL_CLM_LEG_385_0,Chevrolet,Equinox,2016,IndianRed,ca714
VEH_POL_CLM_LEG_386_0,57BNWUFA6D9DS95UE,POL_CLM_LEG_386_0,Chevrolet,Silverado,2021,Brown,dQ6930
VEH_POL_CLM_LEG_387_0,S6JLU8ZDT4VET3EY1,POL_CLM_LEG_387_0,Nissan,Altima,2014,HotPink,Oi5605
VEH_POL_CLM_LEG_388_0,XJJ1K0SWU9J6LNE15,POL_CLM_LEG_388_0,Chevrolet,Malibu,2024,Thistle,UB7796
VEH_POL_CLM_LEG_389_0,GGEB3FLVSMX3WRHXV,POL_CLM_LEG_389_0,Chevrolet,Silverado,2022,RosyBrown,vs6594
VEH_POL_CLM_LEG_390_0,27M6J3TVYZMUCNY8E,POL_CLM_LEG_390_0,Toyota,RAV4,2020,NavajoWhite,JA1975
VEH_POL_CLM_LEG_390_1,DVK5LR9C5TP89G4HA,POL_CLM_LEG_390_1,Honda,Pilot,2023,Silver,kJ5063
VEH_POL_CLM_LEG_391_0,5U3MH8UNDFXX41F8X,POL_CLM_LEG_391_0,Ford,Escape,2019,SandyBrown,Pb3953
VEH_POL_CLM_LEG_392_0,88K696SE7AJVL7X8B,POL_CLM_LEG_392_0,Honda,CR-V,2010,LightSteelBlue,rZ6900
VEH_POL_CLM_LEG_393_0,SF999NFPWJMH8EP0W,POL_CLM_LEG_393_0,Chevrolet,Equinox,2012,IndianRed,ol4702
VEH_POL_CLM_LEG_394_0,EKLYUU2WHR4UXF610,POL_CLM_LEG_394_0,Honda,Civic,2017,OldLace,wP6768
VEH_POL_CLM_LEG_395_0,4JXRF05TKUC185H5T,POL_CLM_LEG_395_0,Ford,F-150,2016,Wheat,sX1065
VEH_POL_CLM_LEG_396_0,Y5K0KJTP49CD3JTWY,POL_CLM_LEG_396_0,Chevrolet,Tahoe,2010,MediumSeaGreen,sV6730
VEH_POL_CLM_LEG_396_1,XVX5ZBD4YDD8HW0W3,POL_CLM_LEG_396_1,Toyota,Highlander,2018,Green,vh7627
VEH_POL_CLM_LEG_397_0,35VU83X2ZAVA8D731,POL_CLM_LEG_397_0,Toyota,RAV4,2020,Maroon,Fn5137
VEH_POL_CLM_LEG_398_0,ZM8K2L0X2FV5Y112F,POL_CLM_LEG_398_0,Ford,Explorer,2023,CornflowerBlue,Gx1773
VEH_POL_CLM_LEG_399_0,MU38LL7CPXY1G5TMR,POL_CLM_LEG_399_0,Chevrolet,Silverado,2015,SpringGreen,zK6334
VEH_POL_CLM_LEG_400_0,LDW60V1UPZGCW5PJ0,POL_CLM_LEG_400_0,Ford,Escape,2012,MintCream,TK5913
VEH_POL_CLM_LEG_401_0,EN4153X9LH4JF9AHZ,POL_CLM_LEG_401_0,Nissan,Sentra,2016,PaleTurquoise,uY6747
VEH_POL_CLM_LEG_402_0,HYHAJAX4PVVP4WX69,POL_CLM_LEG_402_0,Honda,Civic,2024,Aquamarine,cY3746
VEH_POL_CLM_LEG_403_0,3RN7HUCZL403WD790,POL_CLM_LEG_403_0,Ford,Explorer,2022,Indigo,CV5157
VEH_POL_CLM_LEG_403_1,3W00YV9SVBXTR8FVV,POL_CLM_LEG_403_1,Nissan,Sentra,2011,DeepSkyBlue,lK6474
VEH_POL_CLM_LEG_404_0,5EZC0V810T089HRUZ,POL_CLM_LEG_404_0,Toyota,RAV4,2017,LightPink,Hq2288
VEH_POL_CLM_LEG_405_0,3TP29W59B1W2CCPFG,POL_CLM_LEG_405_0,Ford,Escape,2019,DarkCyan,aK2617
VEH_POL_CLM_LEG_406_0,FYTDC8V8NPZEMDM06,POL_CLM_LEG_406_0,Nissan,Rogue,2023,GhostWhite,iu1516
VEH_POL_CLM_LEG_406_1,JGMYCRDJ6CVZDA9AL,POL_CLM_LEG_406_1,Chevrolet,Silverado,2012,LightGray,vw7863
VEH_POL_CLM_LEG_407_0,6V58GXFHM57WV606F,POL_CLM_LEG_407_0,Ford,F-150,2022,NavajoWhite,Um7424
VEH_POL_CLM_LEG_407_1,X763D77DZWFDGFXMS,POL_CLM_LEG_407_1,Honda,Pilot,2010,DarkSeaGreen,oF6496
VEH_POL_CLM_LEG_408_0,RDVMNH3GPM773704D,POL_CLM_LEG_408_0,Nissan,Pathfinder,2022,PaleVioletRed,cr1148
VEH_POL_CLM_LEG_409_0,Y7V0U1YKE2KXPNTTL,POL_CLM_LEG_409_0,Nissan,Altima,2020,LightSkyBlue,jB5028
VEH_POL_CLM_LEG_409_1,T2KZB4GC61VFLBA8N,POL_CLM_LEG_409_1,Chevrolet,Tahoe,2014,HotPink,dl7731
VEH_POL_CLM_LEG_410_0,451UFN07D860CGGYA,POL_CLM_LEG_410_0,Ford,F-150,2023,Brown,Ie3615
VEH_POL_CLM_LEG_411_0,Z7AH34994N4BEJZ6P,POL_CLM_LEG_411_0,Chevrolet,Equinox,2024,SlateBlue,jl9672
VEH_POL_CLM_LEG_412_0,8Y7PA4N4G2JAZB2EZ,POL_CLM_LEG_412_0,Nissan,Sentra,2013,DarkTurquoise,hb3281
VEH_POL_CLM_LEG_413_0,F3CUF180ZKK5J2P6G,POL_CLM_LEG_413_0,Toyota,Camry,2011,MistyRose,OW2434
VEH_POL_CLM_LEG_414_0,E9SDH4G23HXREWB72,POL_CLM_LEG_414_0,Toyota,Highlander,2013,Magenta,Qm9930
VEH_POL_CLM_LEG_415_0,LV8M87MGYNFKCGGYR,POL_CLM_LEG_415_0,Honda,Civic,2021,DeepSkyBlue,kM6050
VEH_POL_CLM_LEG_416_0,JUVE8BZPUXF7NEDHN,POL_CLM_LEG_416_0,Chevrolet,Silverado,2023,BlanchedAlmond,fT5007
VEH_POL_CLM_LEG_417_0,NV52BVA4SVNZN7HTJ,POL_CLM_LEG_417_0,Nissan,Altima,2023,OrangeRed,iJ4264
VEH_POL_CLM_LEG_418_0,6R6HK18NJF1RKBP65,POL_CLM_LEG_418_0,Chevrolet,Tahoe,2024,Bisque,DZ7086
VEH_POL_CLM_LEG_419_0,XGP6SR8SMYEUJ0V81,POL_CLM_LEG_419_0,Chevrolet,Equinox,2023,MediumPurple,mM891
VEH_POL_CLM_LEG_420_0,S53NLNSUR685PGM6Y,POL_CLM_LEG_420_0,Nissan,Sentra,2024,YellowGreen,DI3480
VEH_POL_CLM_LEG_421_0,8AGVF9Z2YV3ELJ12T,POL_CLM_LEG_421_0,Nissan,Pathfinder,2012,LightYellow,WF6600
VEH_POL_CLM_LEG_422_0,DCA75LC7M18LCXL6R,POL_CLM_LEG_422_0,Nissan,Altima,2020,Salmon,RN393
VEH_POL_CLM_LEG_423_0,L3F6FD7PVX0K4JD87,POL_CLM_LEG_423_0,Ford,Escape,2014,BurlyWood,CG2553
VEH_POL_CLM_LEG_423_1,6SS2W9MRVRATZMMCN,POL_CLM_LEG_423_1,Toyota,Camry,2012,Magenta,tz7060
VEH_POL_CLM_LEG_424_0,KNE93Z8L08CW3A6PF,POL_CLM_LEG_424_0,Honda,Civic,2019,OrangeRed,yM5056
VEH_POL_CLM_LEG_425_0,KU7T6BHLRRB12SCVE,POL_CLM_LEG_425_0,Ford,Escape,2018,Indigo,BR79
VEH_POL_CLM_LEG_426_0,VKGSNZJNNT9R0EMJG,POL_CLM_LEG_426_0,Nissan,Altima,2021,Magenta,nH6692
VEH_POL_CLM_LEG_426_1,77CYLTD33DCNF325A,POL_CLM_LEG_426_1,Ford,Explorer,2011,Tan,kR5832
VEH_POL_CLM_LEG_427_0,6CW88XLYXBE77G0DR,POL_CLM_LEG_427_0,Toyota,RAV4,2023,Azure,Hu5495
VEH_POL_CLM_LEG_428_0,0NXG30T0S1W5RTC9J,POL_CLM_LEG_428_0,Honda,Civic,2010,Gainsboro,vY6998
VEH_POL_CLM_LEG_429_0,E2G51HP4KPYHJMHA6,POL_CLM_LEG_429_0,Nissan,Rogue,2021,FireBrick,KE3020
VEH_POL_CLM_LEG_430_0,FCT6B1RZ6R9ZL270W,POL_CLM_LEG_430_0,Ford,Explorer,2022,OldLace,yK2397
VEH_POL_CLM_LEG_431_0,4R1ST2L9GWBMSS749,POL_CLM_LEG_431_0,Toyota,RAV4,2021,HoneyDew,ZX2338
VEH_POL_CLM_LEG_431_1,F1N853N5ENR36E8HA,POL_CLM_LEG_431_1,Chevrolet,Tahoe,2017,MediumOrchid,CV2602
VEH_POL_CLM_LEG_432_0,MANL8VHT0R8F8B8CL,POL_CLM_LEG_432_0,Chevrolet,Equinox,2014,SlateBlue,pO4983
VEH_POL_CLM_LEG_433_0,H83PALFXZREEK035N,POL_CLM_LEG_433_0,Chevrolet,Malibu,2012,PaleVioletRed,IT9924
VEH_POL_CLM_LEG_433_1,RPGLH5L792VWLGELX,POL_CLM_LEG_433_1,Chevrolet,Silverado,2010,FireBrick,Ed4431
VEH_POL_CLM_LEG_434_0,4TSATD1XCTW68JR23,POL_CLM_LEG_434_0,Honda,Civic,2023,SeaGreen,lm3947
VEH_POL_CLM_LEG_435_0,4BJXL4SEKL9WU4Y8W,POL_CLM_LEG_435_0,Ford,Escape,2015,LightCoral,Oq7052
VEH_POL_CLM_LEG_436_0,B6UTJN05KGKAYPN29,POL_CLM_LEG_436_0,Toyota,RAV4,2021,PapayaWhip,zg753
VEH_POL_CLM_LEG_436_1,FRL7SGXKWLABLSE4N,POL_CLM_LEG_436_1,Chevrolet,Tahoe,2018,MidnightBlue,gt9822
VEH_POL_CLM_LEG_437_0,LFX2YL1BT00T7EDF0,POL_CLM_LEG_437_0,Toyota,Highlander,2020,OliveDrab,fI789
VEH_POL_CLM_LEG_438_0,MP1TUUYPF43RD7JHY,POL_CLM_LEG_438_0,Toyota,RAV4,2015,OldLace,Gz2765
VEH_POL_CLM_LEG_439_0,Y0SB288ELNXPTKA0P,POL_CLM_LEG_439_0,Nissan,Altima,2010,SteelBlue,Jy8518
VEH_POL_CLM_LEG_440_0,WGWA0WN6FHU71KVTF,POL_CLM_LEG_440_0,Toyota,Camry,2013,Turquoise,EN2775
VEH_POL_CLM_LEG_441_0,G6NYRR8Z2GDND7G21,POL_CLM_LEG_441_0,Honda,CR-V,2015,LightPink,qM4174
VEH_POL_CLM_LEG_442_0,WLSYH64HAA45G8NL9,POL_CLM_LEG_442_0,Ford,Escape,2024,Azure,Wp5901
VEH_POL_CLM_LEG_443_0,TVK95JX65X587LNVF,POL_CLM_LEG_443_0,Nissan,Rogue,2024,DarkBlue,HB5308
VEH_POL_CLM_LEG_444_0,Y91NKYKBDES797DY8,POL_CLM_LEG_444_0,Toyota,RAV4,2013,PapayaWhip,Zf3760
VEH_POL_CLM_LEG_445_0,ACH5WVJ0S1FCZAT4P,POL_CLM_LEG_445_0,Toyota,Highlander,2012,Lime,rd9198
VEH_POL_CLM_LEG_446_0,C2KKS3AJ5HRAY54R8,POL_CLM_LEG_446_0,Toyota,Camry,2020,Yellow,oS3855
VEH_POL_CLM_LEG_447_0,4BNWSSFYNVE1MFPSM,POL_CLM_LEG_447_0,Chevrolet,Equinox,2021,DarkGreen,Ip8920
VEH_POL_CLM_LEG_448_0,Z6ZP8CJE7YRUZ6M79,POL_CLM_LEG_448_0,Ford,Escape,2023,Black,hz9491
VEH_POL_CLM_LEG_449_0,X15V934P469UUVJV8,POL_CLM_LEG_449_0,Honda,CR-V,2018,Gold,rE6894
VEH_POL_CLM_LEG_450_0,D13VPYNW1Z9HYFZ10,POL_CLM_LEG_450_0,Honda,CR-V,2017,CornflowerBlue,Zi3333
VEH_POL_CLM_LEG_451_0,EC8HP4UD3ABDG2CJ8,POL_CLM_LEG_451_0,Nissan,Altima,2017,Snow,FM4058
VEH_POL_CLM_LEG_452_0,P0KNGRWSXBTBLB05N,POL_CLM_LEG_452_0,Chevrolet,Malibu,2020,AliceBlue,fX2584
VEH_POL_CLM_LEG_453_0,ZXM9TABT6SUC007S1,POL_CLM_LEG_453_0,Nissan,Altima,2016,DimGray,Zb1257
VEH_POL_CLM_LEG_454_0,LV0RXDZWZATCFKV3U,POL_CLM_LEG_454_0,Honda,Pilot,2010,OliveDrab,ng8211
VEH_POL_CLM_LEG_455_0,DUFR5BWRZ8CSJN1YF,POL_CLM_LEG_455_0,Toyota,RAV4,2019,Moccasin,lb96
VEH_POL_CLM_LEG_456_0,GMZ4HR07DE18VRN0A,POL_CLM_LEG_456_0,Chevrolet,Silverado,2014,DeepSkyBlue,pL1628
VEH_POL_CLM_LEG_457_0,UPBR0CC5YSTJ7EACG,POL_CLM_LEG_457_0,Nissan,Sentra,2020,Moccasin,jn1199
VEH_POL_CLM_LEG_458_0,9NJC3GPVHEE0AB3DY,POL_CLM_LEG_458_0,Honda,Pilot,2020,GoldenRod,pz3552
VEH_POL_CLM_LEG_458_1,6E753GSSDNXU3EET5,POL_CLM_LEG_458_1,Nissan,Altima,2014,CornflowerBlue,sX79
VEH_POL_CLM_LEG_459_0,9CFXPX74P1BLPG0NR,POL_CLM_LEG_459_0,Toyota,Highlander,2018,Fuchsia,fk7946
VEH_POL_CLM_LEG_460_0,X36Y1FWK2RBCC6EYN,POL_CLM_LEG_460_0,Honda,Civic,2017,Brown,lp2002
VEH_POL_CLM_LEG_461_0,Y9M4W75ST14WVZW2E,POL_CLM_LEG_461_0,Chevrolet,Malibu,2017,Pink,El572
VEH_POL_CLM_LEG_462_0,TMUXJJJKTL66VML4U,POL_CLM_LEG_462_0,Ford,F-150,2021,DarkOliveGreen,lN5696
VEH_POL_CLM_LEG_463_0,WZGX23ZGZ0VGSUD0K,POL_CLM_LEG_463_0,Chevrolet,Malibu,2014,Azure,pg7479
VEH_POL_CLM_LEG_464_0,34GYTJSJVUEWJ839A,POL_CLM_LEG_464_0,Honda,Civic,2019,SlateBlue,Ou6534
VEH_POL_CLM_LEG_465_0,T7V4TPJ9XTDRLEE29,POL_CLM_LEG_465_0,Honda,CR-V,2024,Aquamarine,aS93
VEH_POL_CLM_LEG_466_0,DUED1PBYBD90KHHW1,POL_CLM_LEG_466_0,Toyota,Camry,2014,DarkKhaki,PL1297
VEH_POL_CLM_LEG_467_0,HAW2F8NUAFVX93EJP,POL_CLM_LEG_467_0,Nissan,Sentra,2023,SandyBrown,yv3482
VEH_POL_CLM_LEG_468_0,FFHDHLWWNHDC0R1NX,POL_CLM_LEG_468_0,Honda,Pilot,2019,ForestGreen,st8676
VEH_POL_CLM_LEG_468_1,2GZR5MATNRGEC4ZFP,POL_CLM_LEG_468_1,Chevrolet,Silverado,2018,LawnGreen,qn8360
VEH_POL_CLM_LEG_469_0,PJKHWSA7J0R3NMNT0,POL_CLM_LEG_469_0,Honda,CR-V,2015,SkyBlue,hx1191
VEH_POL_CLM_LEG_470_0,JHN9SF5YW349N2C7D,POL_CLM_LEG_470_0,Chevrolet,Silverado,2016,Maroon,sU8074
VEH_POL_CLM_LEG_471_0,C7RK5K7HLUHDBY288,POL_CLM_LEG_471_0,Nissan,Altima,2014,LimeGreen,BN1888
VEH_POL_CLM_LEG_472_0,SPFA8WC2J2U2VNFUG,POL_CLM_LEG_472_0,Honda,CR-V,2018,DarkOrange,DO959
VEH_POL_CLM_LEG_473_0,FJ3T6NFS4HXN2SS00,POL_CLM_LEG_473_0,Toyota,RAV4,2023,RoyalBlue,ai7907
VEH_POL_CLM_LEG_473_1,9EKUT1V06SYU2W4PJ,POL_CLM_LEG_473_1,Honda,Accord,2011,DarkTurquoise,Il543
VEH_POL_CLM_LEG_474_0,5EBC94D6NKAT1H21R,POL_CLM_LEG_474_0,Chevrolet,Equinox,2018,LightCyan,dc3889
VEH_POL_CLM_LEG_475_0,3PE66JP0NGE8JEYDN,POL_CLM_LEG_475_0,Nissan,Rogue,2020,Turquoise,aI3311
VEH_POL_CLM_LEG_476_0,NYRWMTS75SMG7F9E0,POL_CLM_LEG_476_0,Ford,Mustang,2024,LightSkyBlue,OT9304
VEH_POL_CLM_LEG_477_0,TXNRMXMLN3W62RTYV,POL_CLM_LEG_477_0,Ford,F-150,2010,DarkOrange,ln2748
VEH_POL_CLM_LEG_478_0,7NYR0JE7DNPBK8GVP,POL_CLM_LEG_478_0,Nissan,Altima,2012,DarkOliveGreen,yQ206
VEH_POL_CLM_LEG_479_0,V9G9FB02H7FZDZ3M1,POL_CLM_LEG_479_0,Honda,Pilot,2018,Bisque,xM3517
VEH_POL_CLM_LEG_480_0,WV61XLFZ0UKW6HASL,POL_CLM_LEG_480_0,Ford,Mustang,2014,Fuchsia,qS1246
VEH_POL_CLM_LEG_480_1,99BW3J4V4H8SFDUM1,POL_CLM_LEG_480_1,Nissan,Sentra,2017,YellowGreen,oi5739
VEH_POL_CLM_LEG_481_0,CFS7CL6R3FSB7DH6T,POL_CLM_LEG_481_0,Chevrolet,Malibu,2014,GhostWhite,TC6297
VEH_POL_CLM_LEG_482_0,RHJ3MWW5DC1ER6730,POL_CLM_LEG_482_0,Chevrolet,Equinox,2016,DodgerBlue,xj703
VEH_POL_CLM_LEG_483_0,SBK4Z70YCFLD9CBA7,POL_CLM_LEG_483_0,Honda,Accord,2010,DodgerBlue,fo1830
VEH_POL_CLM_LEG_484_0,9DWXU4KCXJY0DXZB5,POL_CLM_LEG_484_0,Honda,Pilot,2023,DarkGreen,BD9240
VEH_POL_CLM_LEG_485_0,R8LY3P734YGS0BB5E,POL_CLM_LEG_485_0,Honda,Pilot,2022,MediumTurquoise,Us2713
VEH_POL_CLM_LEG_486_0,0KLLHSP7ZZ1K06YNN,POL_CLM_LEG_486_0,Chevrolet,Equinox,2012,Wheat,Vn2743
VEH_POL_CLM_LEG_487_0,B5JGTYP0LEL8PL7V0,POL_CLM_LEG_487_0,Ford,F-150,2010,OliveDrab,FR435
VEH_POL_CLM_LEG_488_0,PT9E6HW860P2X03NA,POL_CLM_LEG_488_0,Toyota,Corolla,2014,DarkGreen,VW1367
VEH_POL_CLM_LEG_489_0,EZ51KNUW7G21B8WK9,POL_CLM_LEG_489_0,Chevrolet,Equinox,2013,PaleGoldenRod,CG1815
